General : End date,17/04/2023,,,
General : Excluded,FALSE,,,
General : Specimen number (included),10,,,
General : Start date,17/04/2023,,,
General : System ID,5544H1816,,,
General : Unique identifier,{8650C6E3-BA5D-47C9-9392-379ED1594FFC},,,
Strain : Compressive strain (Extension) gauge length,100,mm,,
Strain : Time at removal,,s,,
Specimen text inputs : Specimen text input  1,fsr_no_pluck_10_repeat,,,
,,,,
Time,Extension,Load,Cycle count,Total cycle count
(s),(mm),(N),,
319.84799,1.38542,19.90165,0,0
319.948,1.38125,19.73364,0,0
320.048,1.37708,19.57059,0,0
320.14801,1.37375,19.44115,0,0
320.24799,1.37125,19.35073,0,0
320.34799,1.36958,19.29267,0,0
320.448,1.36875,19.26591,0,0
320.548,1.36813,19.2558,0,0
320.64801,1.36792,19.25912,0,0
320.74799,1.36771,19.2656,0,0
320.84799,1.36771,19.27093,0,0
320.948,1.3675,19.279,0,0
321.048,1.3675,19.28602,0,0
321.14801,1.3675,19.29182,0,0
321.24799,1.3675,19.29874,0,0
321.34799,1.3675,19.3045,0,0
321.448,1.3675,19.30868,0,0
321.548,1.36729,19.31392,0,0
321.64801,1.36729,19.31782,0,0
321.74799,1.36729,19.32038,0,0
321.84799,1.36729,19.32437,0,0
321.948,1.36708,19.32502,0,0
322.048,1.36708,19.32625,0,0
322.14801,1.36688,19.3229,0,0
322.24799,1.36688,19.3194,0,0
322.34799,1.36667,19.31419,0,0
322.448,1.36625,19.30339,0,0
322.548,1.36604,19.29176,0,0
322.64801,1.36563,19.2773,0,0
322.74799,1.365,19.25972,0,0
322.84799,1.36458,19.23987,0,0
322.948,1.36375,19.21194,0,0
323.048,1.36292,19.17302,0,0
323.14801,1.36188,19.13065,0,0
323.24799,1.36063,19.08019,0,0
323.34799,1.35917,19.02479,0,0
323.448,1.3575,18.95889,0,0
323.548,1.35542,18.88493,0,0
323.64801,1.35333,18.80223,0,0
323.74799,1.35063,18.70859,0,0
323.84799,1.3475,18.59219,0,0
323.948,1.34354,18.44977,0,0
324.048,1.33938,18.29174,0,0
324.14801,1.33563,18.15366,0,0
324.24799,1.33271,18.05036,0,0
324.34799,1.33042,17.97788,0,0
324.448,1.32917,17.93739,0,0
324.548,1.32833,17.91821,0,0
324.64801,1.32771,17.91392,0,0
324.74799,1.3275,17.91536,0,0
324.84799,1.32729,17.91926,0,0
324.948,1.32729,17.92686,0,0
325.048,1.32708,17.93412,0,0
325.14801,1.32708,17.94091,0,0
325.24799,1.32708,17.94698,0,0
325.34799,1.32708,17.95192,0,0
325.448,1.32708,17.95759,0,0
325.548,1.32688,17.96176,0,0
325.64801,1.32688,17.96604,0,0
325.74799,1.32688,17.96873,0,0
325.84799,1.32688,17.97015,0,0
325.948,1.32667,17.97176,0,0
326.048,1.32667,17.97234,0,0
326.14801,1.32646,17.97027,0,0
326.24799,1.32625,17.96723,0,0
326.34799,1.32604,17.96179,0,0
326.448,1.32583,17.95341,0,0
326.548,1.32563,17.94477,0,0
326.64801,1.32521,17.93008,0,0
326.74799,1.32458,17.91405,0,0
326.84799,1.32396,17.89013,0,0
326.948,1.32313,17.85591,0,0
327.048,1.32208,17.81839,0,0
327.14801,1.32083,17.77261,0,0
327.24799,1.31938,17.7187,0,0
327.34799,1.3175,17.65401,0,0
327.448,1.31542,17.57555,0,0
327.548,1.31292,17.48387,0,0
327.64801,1.31,17.37692,0,0
327.74799,1.30646,17.25745,0,0
327.84799,1.30208,17.09893,0,0
327.948,1.29729,16.93325,0,0
328.048,1.29354,16.79854,0,0
328.14801,1.29042,16.69456,0,0
328.24799,1.28854,16.63526,0,0
328.34799,1.28729,16.60981,0,0
328.448,1.28667,16.59915,0,0
328.548,1.28646,16.60143,0,0
328.64801,1.28625,16.60863,0,0
328.74799,1.28604,16.61573,0,0
328.84799,1.28604,16.62486,0,0
328.948,1.28604,16.63222,0,0
329.048,1.28583,16.63929,0,0
329.14801,1.28583,16.64593,0,0
329.24799,1.28583,16.65149,0,0
329.34799,1.28583,16.65702,0,0
329.448,1.28583,16.66193,0,0
329.548,1.28583,16.66595,0,0
329.64801,1.28583,16.66898,0,0
329.74799,1.28562,16.67238,0,0
329.84799,1.28562,16.67479,0,0
329.948,1.28562,16.67492,0,0
330.048,1.28542,16.67203,0,0
330.14801,1.28521,16.66782,0,0
330.24799,1.285,16.66208,0,0
330.34799,1.28479,16.65314,0,0
330.448,1.28438,16.64003,0,0
330.548,1.28396,16.62732,0,0
330.64801,1.28333,16.60875,0,0
330.74799,1.2825,16.58186,0,0
330.84799,1.28146,16.54616,0,0
330.948,1.28021,16.50488,0,0
331.048,1.27875,16.45527,0,0
331.14801,1.27708,16.39351,0,0
331.24799,1.27479,16.3173,0,0
331.34799,1.27208,16.22457,0,0
331.448,1.26896,16.11435,0,0
331.548,1.26521,15.99053,0,0
331.64801,1.26083,15.8452,0,0
331.74799,1.25667,15.70001,0,0
331.84799,1.25333,15.59254,0,0
331.948,1.25104,15.51702,0,0
332.048,1.24938,15.47375,0,0
332.14801,1.24833,15.45368,0,0
332.24799,1.24771,15.44309,0,0
332.34799,1.2475,15.4424,0,0
332.448,1.24729,15.44564,0,0
332.548,1.24708,15.45073,0,0
332.64801,1.24688,15.45501,0,0
332.74799,1.24688,15.45858,0,0
332.84799,1.24667,15.46369,0,0
332.948,1.24667,15.46673,0,0
333.048,1.24646,15.47145,0,0
333.14801,1.24646,15.47443,0,0
333.24799,1.24646,15.47572,0,0
333.34799,1.24625,15.47719,0,0
333.448,1.24625,15.47802,0,0
333.548,1.24604,15.47576,0,0
333.64801,1.24583,15.47255,0,0
333.74799,1.24563,15.46721,0,0
333.84799,1.24521,15.45806,0,0
333.948,1.24479,15.44514,0,0
334.048,1.24417,15.42777,0,0
334.14801,1.24354,15.40619,0,0
334.24799,1.24271,15.37992,0,0
334.34799,1.24167,15.34633,0,0
334.448,1.24021,15.30322,0,0
334.548,1.23875,15.2497,0,0
334.64801,1.23667,15.18639,0,0
334.74799,1.23458,15.1124,0,0
334.84799,1.23208,15.02692,0,0
334.948,1.22917,14.93513,0,0
335.048,1.22646,14.84483,0,0
335.14801,1.22312,14.73752,0,0
335.24799,1.21958,14.62323,0,0
335.34799,1.21667,14.53003,0,0
335.448,1.21458,14.46712,0,0
335.548,1.21271,14.41446,0,0
335.64801,1.21146,14.38097,0,0
335.74799,1.21042,14.36189,0,0
335.84799,1.20979,14.34981,0,0
335.948,1.20938,14.34858,0,0
336.048,1.20896,14.3478,0,0
336.14801,1.20875,14.34691,0,0
336.24799,1.20854,14.34706,0,0
336.34799,1.20833,14.3482,0,0
336.448,1.20812,14.34706,0,0
336.548,1.20792,14.34648,0,0
336.64801,1.20771,14.34595,0,0
336.74799,1.2075,14.34395,0,0
336.84799,1.20729,14.33994,0,0
336.948,1.20708,14.33549,0,0
337.048,1.20667,14.32745,0,0
337.14801,1.20646,14.31941,0,0
337.24799,1.20583,14.30949,0,0
337.34799,1.20521,14.29214,0,0
337.448,1.20458,14.27165,0,0
337.548,1.20396,14.25056,0,0
337.64801,1.20292,14.22425,0,0
337.74799,1.20188,14.19224,0,0
337.84799,1.20063,14.15169,0,0
337.948,1.19917,14.10007,0,0
338.048,1.19729,14.04102,0,0
338.14801,1.195,13.97328,0,0
338.24799,1.19271,13.89733,0,0
338.34799,1.19021,13.81049,0,0
338.448,1.1875,13.72598,0,0
338.548,1.18417,13.62596,0,0
338.64801,1.18083,13.5159,0,0
338.74799,1.17771,13.41592,0,0
338.84799,1.17521,13.34306,0,0
338.948,1.17292,13.28091,0,0
339.048,1.17146,13.23913,0,0
339.14801,1.17042,13.21249,0,0
339.24799,1.16958,13.19841,0,0
339.34799,1.16896,13.19228,0,0
339.448,1.16875,13.19017,0,0
339.548,1.16833,13.18933,0,0
339.64801,1.16813,13.18919,0,0
339.74799,1.16792,13.19147,0,0
339.84799,1.16771,13.19099,0,0
339.948,1.16771,13.1907,0,0
340.048,1.1675,13.19076,0,0
340.14801,1.16729,13.19077,0,0
340.24799,1.16708,13.18776,0,0
340.34799,1.16667,13.18308,0,0
340.448,1.16646,13.17816,0,0
340.548,1.16604,13.16939,0,0
340.64801,1.16563,13.15644,0,0
340.74799,1.165,13.14002,0,0
340.84799,1.16438,13.12226,0,0
340.948,1.16354,13.09888,0,0
341.048,1.1625,13.07178,0,0
341.14801,1.16146,13.03697,0,0
341.24799,1.15979,12.98981,0,0
341.34799,1.15771,12.92574,0,0
341.448,1.15542,12.84963,0,0
341.548,1.15271,12.76544,0,0
341.64801,1.14979,12.66438,0,0
341.74799,1.14667,12.5623,0,0
341.84799,1.14313,12.44392,0,0
341.948,1.13958,12.32894,0,0
342.048,1.13667,12.2367,0,0
342.14801,1.13438,12.16366,0,0
342.24799,1.1325,12.11821,0,0
342.34799,1.13125,12.09019,0,0
342.448,1.13042,12.07408,0,0
342.548,1.13,12.06684,0,0
342.64801,1.12958,12.06528,0,0
342.74799,1.12938,12.06608,0,0
342.84799,1.12917,12.06685,0,0
342.948,1.12896,12.07004,0,0
343.048,1.12875,12.07245,0,0
343.14801,1.12854,12.07478,0,0
343.24799,1.12854,12.07693,0,0
343.34799,1.12833,12.07609,0,0
343.448,1.12812,12.07682,0,0
343.548,1.12792,12.07432,0,0
343.64801,1.12771,12.07298,0,0
343.74799,1.1275,12.06967,0,0
343.84799,1.12729,12.06623,0,0
343.948,1.12688,12.05838,0,0
344.048,1.12646,12.04674,0,0
344.14801,1.12583,12.03157,0,0
344.24799,1.12521,12.01046,0,0
344.34799,1.12417,11.98912,0,0
344.448,1.12333,11.96201,0,0
344.548,1.12208,11.92756,0,0
344.64801,1.12063,11.88441,0,0
344.74799,1.11833,11.8239,0,0
344.84799,1.11563,11.74188,0,0
344.948,1.11271,11.65525,0,0
345.048,1.10917,11.55266,0,0
345.14801,1.105,11.4341,0,0
345.24799,1.10063,11.30629,0,0
345.34799,1.09667,11.19513,0,0
345.448,1.09333,11.10065,0,0
345.548,1.09104,11.04317,0,0
345.64801,1.08958,11.009,0,0
345.74799,1.08854,10.99341,0,0
345.84799,1.08792,10.98656,0,0
345.948,1.0875,10.98126,0,0
346.048,1.08708,10.9832,0,0
346.14801,1.08688,10.9834,0,0
346.24799,1.08667,10.98473,0,0
346.34799,1.08646,10.98503,0,0
346.448,1.08625,10.98314,0,0
346.548,1.08583,10.98201,0,0
346.64801,1.08563,10.98313,0,0
346.74799,1.08542,10.97995,0,0
346.84799,1.08521,10.978,0,0
346.948,1.085,10.97391,0,0
347.048,1.08458,10.96768,0,0
347.14801,1.08417,10.96147,0,0
347.24799,1.08375,10.94751,0,0
347.34799,1.08292,10.93263,0,0
347.448,1.08229,10.91344,0,0
347.548,1.08125,10.88691,0,0
347.64801,1.08,10.85468,0,0
347.74799,1.07833,10.81023,0,0
347.84799,1.07625,10.75283,0,0
347.948,1.07375,10.68465,0,0
348.048,1.07083,10.60178,0,0
348.14801,1.0675,10.51066,0,0
348.24799,1.06375,10.40182,0,0
348.34799,1.06,10.29537,0,0
348.448,1.05688,10.2078,0,0
348.548,1.05417,10.13267,0,0
348.64801,1.05208,10.08266,0,0
348.74799,1.05063,10.05029,0,0
348.84799,1.04958,10.03144,0,0
348.948,1.04875,10.01884,0,0
349.048,1.04813,10.01182,0,0
349.14801,1.04771,10.01059,0,0
349.24799,1.04729,10.00695,0,0
349.34799,1.04708,10.00571,0,0
349.448,1.04667,10.00201,0,0
349.548,1.04625,9.99695,0,0
349.64801,1.04583,9.99338,0,0
349.74799,1.04542,9.98908,0,0
349.84799,1.045,9.98101,0,0
349.948,1.04458,9.97302,0,0
350.048,1.04396,9.96124,0,0
350.14801,1.04333,9.94672,0,0
350.24799,1.0425,9.92724,0,0
350.34799,1.04167,9.90624,0,0
350.448,1.04042,9.87595,0,0
350.548,1.03896,9.83995,0,0
350.64801,1.03708,9.79198,0,0
350.74799,1.035,9.73799,0,0
350.84799,1.03229,9.66988,0,0
350.948,1.02979,9.59745,0,0
351.048,1.02667,9.51905,0,0
351.14801,1.02375,9.43105,0,0
351.24799,1.02083,9.3534,0,0
351.34799,1.01854,9.29024,0,0
351.448,1.01667,9.24438,0,0
351.548,1.01458,9.19604,0,0
351.64801,1.01292,9.15822,0,0
351.74799,1.01188,9.13188,0,0
351.84799,1.01083,9.11077,0,0
351.948,1.01,9.09875,0,0
352.048,1.00938,9.08982,0,0
352.14801,1.00896,9.08349,0,0
352.24799,1.00854,9.08129,0,0
352.34799,1.00813,9.07784,0,0
352.448,1.00792,9.07302,0,0
352.548,1.0075,9.06783,0,0
352.64801,1.00688,9.05645,0,0
352.74799,1.00646,9.04682,0,0
352.84799,1.00583,9.03684,0,0
352.948,1.00521,9.02197,0,0
353.048,1.00438,9.00427,0,0
353.14801,1.00354,8.98456,0,0
353.24799,1.0025,8.95911,0,0
353.34799,1.00125,8.93111,0,0
353.448,0.99979,8.89307,0,0
353.548,0.99792,8.84642,0,0
353.64801,0.99563,8.78921,0,0
353.74799,0.99271,8.71799,0,0
353.84799,0.98896,8.62316,0,0
353.948,0.98479,8.51963,0,0
354.048,0.98083,8.41613,0,0
354.14801,0.97729,8.33192,0,0
354.24799,0.97438,8.2642,0,0
354.34799,0.97208,8.21598,0,0
354.448,0.97063,8.18828,0,0
354.548,0.96938,8.17025,0,0
354.64801,0.96854,8.16119,0,0
354.74799,0.96792,8.15115,0,0
354.84799,0.96729,8.14417,0,0
354.948,0.96667,8.13787,0,0
355.048,0.96604,8.13221,0,0
355.14801,0.96563,8.12575,0,0
355.24799,0.965,8.12045,0,0
355.34799,0.96458,8.11288,0,0
355.448,0.96396,8.10374,0,0
355.548,0.96333,8.09197,0,0
355.64801,0.9625,8.07855,0,0
355.74799,0.96167,8.06003,0,0
355.84799,0.96042,8.03616,0,0
355.948,0.95896,8.00703,0,0
356.048,0.95729,7.96932,0,0
356.14801,0.955,7.92042,0,0
356.24799,0.95208,7.85713,0,0
356.34799,0.94854,7.78176,0,0
356.448,0.94417,7.68164,0,0
356.548,0.93979,7.58736,0,0
356.64801,0.93646,7.51608,0,0
356.74799,0.93375,7.46084,0,0
356.84799,0.93167,7.42597,0,0
356.948,0.93021,7.40525,0,0
357.048,0.92917,7.38993,0,0
357.14801,0.92813,7.3794,0,0
357.24799,0.92729,7.36773,0,0
357.34799,0.92646,7.35817,0,0
357.448,0.92583,7.34945,0,0
357.548,0.925,7.33933,0,0
357.64801,0.92417,7.32753,0,0
357.74799,0.92333,7.31843,0,0
357.84799,0.9225,7.30095,0,0
357.948,0.92146,7.28122,0,0
358.048,0.92,7.25903,0,0
358.14801,0.91854,7.23038,0,0
358.24799,0.91667,7.19291,0,0
358.34799,0.91417,7.14995,0,0
358.448,0.91125,7.0918,0,0
358.548,0.90771,7.02324,0,0
358.64801,0.90375,6.94879,0,0
358.74799,0.90021,6.87453,0,0
358.84799,0.89708,6.8149,0,0
358.948,0.89438,6.76985,0,0
359.048,0.89229,6.7394,0,0
359.14801,0.89083,6.72022,0,0
359.24799,0.88958,6.70419,0,0
359.34799,0.88833,6.68884,0,0
359.448,0.88729,6.68048,0,0
359.548,0.88646,6.67021,0,0
359.64801,0.88542,6.66035,0,0
359.74799,0.88458,6.64978,0,0
359.84799,0.88354,6.63192,0,0
359.948,0.88208,6.61356,0,0
360.048,0.88042,6.58568,0,0
360.14801,0.87833,6.54474,0,0
360.24799,0.87563,6.49731,0,0
360.34799,0.87208,6.42511,0,0
360.448,0.86813,6.33503,0,0
360.548,0.86375,6.23651,0,0
360.64801,0.86,6.14935,0,0
360.74799,0.85688,6.08479,0,0
360.84799,0.85479,6.04214,0,0
360.948,0.85333,6.01734,0,0
361.048,0.85229,6.00085,0,0
361.14801,0.85125,5.98895,0,0
361.24799,0.85063,5.98332,0,0
361.34799,0.85,5.98079,0,0
361.448,0.84958,5.97669,0,0
361.548,0.84917,5.9723,0,0
361.64801,0.84875,5.96582,0,0
361.74799,0.84833,5.96313,0,0
361.84799,0.84792,5.96007,0,0
361.948,0.8475,5.9513,0,0
362.048,0.84688,5.94676,0,0
362.14801,0.84646,5.93612,0,0
362.24799,0.84583,5.92348,0,0
362.34799,0.845,5.9124,0,0
362.448,0.84396,5.89134,0,0
362.548,0.84292,5.86563,0,0
362.64801,0.84125,5.83361,0,0
362.74799,0.83896,5.78762,0,0
362.84799,0.83604,5.73044,0,0
362.948,0.83208,5.6608,0,0
363.048,0.82708,5.57453,0,0
363.14801,0.82104,5.46808,0,0
363.24799,0.81604,5.37602,0,0
363.34799,0.8125,5.31227,0,0
363.448,0.81,5.28093,0,0
363.548,0.80813,5.25861,0,0
363.64801,0.80667,5.24294,0,0
363.74799,0.80521,5.22987,0,0
363.84799,0.80396,5.21324,0,0
363.948,0.8025,5.19164,0,0
364.048,0.80063,5.1682,0,0
364.14801,0.79854,5.13838,0,0
364.24799,0.79604,5.10333,0,0
364.34799,0.79313,5.06033,0,0
364.448,0.78979,5.01304,0,0
364.548,0.78583,4.95826,0,0
364.64801,0.78188,4.89407,0,0
364.74799,0.77875,4.85282,0,0
364.84799,0.77646,4.82092,0,0
364.948,0.77479,4.80226,0,0
365.048,0.77354,4.79301,0,0
365.14801,0.77271,4.78765,0,0
365.24799,0.77188,4.78423,0,0
365.34799,0.77125,4.78153,0,0
365.448,0.77062,4.7783,0,0
365.548,0.77,4.77676,0,0
365.64801,0.76958,4.77202,0,0
365.74799,0.76896,4.76802,0,0
365.84799,0.76812,4.75915,0,0
365.948,0.76729,4.74665,0,0
366.048,0.76625,4.7341,0,0
366.14801,0.765,4.71874,0,0
366.24799,0.76333,4.69217,0,0
366.34799,0.76083,4.65618,0,0
366.448,0.75729,4.60656,0,0
366.548,0.75271,4.54286,0,0
366.64801,0.74646,4.45177,0,0
366.74799,0.73958,4.35193,0,0
366.84799,0.73375,4.27286,0,0
366.948,0.73,4.22824,0,0
367.048,0.72688,4.19727,0,0
367.14801,0.72354,4.16084,0,0
367.24799,0.71958,4.11194,0,0
367.34799,0.71479,4.04805,0,0
367.448,0.70917,3.97232,0,0
367.548,0.70292,3.88689,0,0
367.64801,0.69771,3.81735,0,0
367.74799,0.69396,3.7627,0,0
367.84799,0.69146,3.73397,0,0
367.948,0.68958,3.71806,0,0
368.048,0.68833,3.70424,0,0
368.14801,0.68708,3.69463,0,0
368.24799,0.68583,3.68244,0,0
368.34799,0.68458,3.67021,0,0
368.448,0.68333,3.65777,0,0
368.548,0.68188,3.64022,0,0
368.64801,0.68021,3.62034,0,0
368.74799,0.67854,3.5975,0,0
368.84799,0.67625,3.56943,0,0
368.948,0.67354,3.53209,0,0
369.048,0.67021,3.48767,0,0
369.14801,0.66604,3.42991,0,0
369.24799,0.66167,3.37165,0,0
369.34799,0.65771,3.32314,0,0
369.448,0.65438,3.2809,0,0
369.548,0.65208,3.25524,0,0
369.64801,0.65042,3.24139,0,0
369.74799,0.64896,3.229,0,0
369.84799,0.64792,3.22208,0,0
369.948,0.64667,3.21342,0,0
370.048,0.64563,3.20516,0,0
370.14801,0.64417,3.19354,0,0
370.24799,0.64271,3.1794,0,0
370.34799,0.64083,3.15841,0,0
370.448,0.63854,3.13293,0,0
370.548,0.63563,3.09759,0,0
370.64801,0.63167,3.05192,0,0
370.74799,0.62646,2.99077,0,0
370.84799,0.62083,2.9264,0,0
370.948,0.61563,2.86827,0,0
371.048,0.61208,2.82624,0,0
371.14801,0.60958,2.80404,0,0
371.24799,0.6075,2.7861,0,0
371.34799,0.60563,2.77143,0,0
371.448,0.60375,2.75543,0,0
371.548,0.60167,2.73837,0,0
371.64801,0.59938,2.71574,0,0
371.74799,0.59646,2.68713,0,0
371.84799,0.59271,2.64848,0,0
371.948,0.58792,2.59727,0,0
372.048,0.5825,2.53896,0,0
372.14801,0.57729,2.48377,0,0
372.24799,0.57313,2.44293,0,0
372.34799,0.57063,2.42172,0,0
372.448,0.56854,2.40683,0,0
372.548,0.56667,2.39789,0,0
372.64801,0.56521,2.38425,0,0
372.74799,0.56333,2.3684,0,0
372.84799,0.56125,2.35028,0,0
372.948,0.55896,2.32898,0,0
373.048,0.55583,2.29784,0,0
373.14801,0.55229,2.26118,0,0
373.24799,0.54729,2.21016,0,0
373.34799,0.54208,2.15296,0,0
373.448,0.53667,2.10044,0,0
373.548,0.5325,2.05967,0,0
373.64801,0.52958,2.0373,0,0
373.74799,0.52708,2.01929,0,0
373.84799,0.52458,1.99967,0,0
373.948,0.52188,1.97677,0,0
374.048,0.51896,1.95031,0,0
374.14801,0.51521,1.90939,0,0
374.24799,0.51021,1.84368,0,0
374.34799,0.50417,1.75955,0,0
374.448,0.49833,1.67491,0,0
374.548,0.49292,1.61954,0,0
374.64801,0.48896,1.59176,0,0
374.74799,0.48542,1.56914,0,0
374.84799,0.48125,1.54245,0,0
374.948,0.47688,1.51259,0,0
375.048,0.47104,1.47624,0,0
375.14801,0.46417,1.43176,0,0
375.24799,0.45708,1.38754,0,0
375.34799,0.45125,1.35373,0,0
375.448,0.44646,1.32804,0,0
375.548,0.44167,1.30071,0,0
375.64801,0.43625,1.27189,0,0
375.74799,0.43042,1.23803,0,0
375.84799,0.42333,1.19564,0,0
375.948,0.41667,1.15607,0,0
376.048,0.41167,1.1267,0,0
376.14801,0.4075,1.10502,0,0
376.24799,0.40333,1.08276,0,0
376.34799,0.39875,1.0575,0,0
376.448,0.39396,1.02818,0,0
376.548,0.38854,0.99801,0,0
376.64801,0.38292,0.96158,0,0
376.74799,0.37729,0.92802,0,0
376.84799,0.37271,0.9044,0,0
376.948,0.36896,0.8855,0,0
377.048,0.36521,0.86647,0,0
377.14801,0.36125,0.84266,0,0
377.24799,0.35708,0.81696,0,0
377.34799,0.35271,0.79209,0,0
377.448,0.3475,0.7634,0,0
377.548,0.34208,0.7333,0,0
377.64801,0.33667,0.70783,0,0
377.74799,0.3325,0.68962,0,0
377.84799,0.32854,0.67383,0,0
377.948,0.32375,0.6544,0,0
378.048,0.31833,0.62854,0,0
378.14801,0.3125,0.59645,0,0
378.24799,0.30625,0.56234,0,0
378.34799,0.30021,0.52647,0,0
378.448,0.29479,0.50215,0,0
378.548,0.29,0.48386,0,0
378.64801,0.28396,0.46139,0,0
378.74799,0.27646,0.43419,0,0
378.84799,0.2675,0.40096,0,0
378.948,0.25771,0.37012,0,0
379.048,0.24896,0.3427,0,0
379.14801,0.23833,0.3098,0,0
379.24799,0.22563,0.26985,0,0
379.34799,0.21333,0.23754,0,0
379.448,0.20167,0.21166,0,0
379.548,0.18812,0.17817,0,0
379.64801,0.17521,0.13861,0,0
379.74799,0.16417,0.11136,0,0
379.84799,0.15188,0.08638,0,0
379.948,0.14063,0.06429,0,0
380.048,0.13167,0.04312,0,0
380.14801,0.12271,0.02205,0,0
380.24799,0.11167,0.0017,0,0
380.34799,0.10083,0.0034,0,0
380.448,0.09188,0.00262,0,0
380.548,0.08188,0.0019,0,0
380.64801,0.06875,0.00392,0,0
380.74799,0.05688,0.00324,0,0
380.84799,0.04646,0.00142,0,0
380.948,0.03271,0.00256,0,0
381.048,0.01875,0.00395,0,0
381.14801,0.00812,0.00252,0,0
381.24799,-0.00604,0.00201,0,0
381.34799,-0.02062,0.00342,0,0
381.448,-0.03083,0.00174,0,0
381.548,-0.04271,0.00177,0,0
381.64801,-0.05646,0.00282,0,0
381.74799,-0.06583,0.00232,0,0
381.84799,-0.07437,0.00313,0,0
381.948,-0.08583,0.00147,0,0
382.048,-0.09833,0.00264,0,0
382.14801,-0.10667,0.00306,0,0
382.24799,-0.11479,0.00309,0,0
382.34799,-0.12542,0.00228,0,0
382.448,-0.13729,0.00346,0,0
382.548,-0.14583,0.00297,0,0
382.64801,-0.15375,0.00186,0,0
382.74799,-0.16396,0.00174,0,0
382.84799,-0.17604,0.00299,0,0
382.948,-0.18542,0.00359,0,0
383.048,-0.19333,0.00317,0,0
383.14801,-0.20292,0.00127,0,0
383.24799,-0.21479,0.00214,0,0
383.34799,-0.22458,0.00473,0,0
383.448,-0.23208,0.00264,0,0
383.548,-0.24083,0.00151,0,0
383.64801,-0.25187,0.00352,0,0
383.74799,-0.26187,0.00269,0,0
383.84799,-0.26875,0.00347,0,0
383.948,-0.27542,0.00261,0,0
384.048,-0.28333,0.00261,0,0
384.14801,-0.29271,0.00206,0,0
384.24799,-0.30125,0.00394,0,0
384.34799,-0.30771,0.0038,0,0
384.448,-0.31417,0.00212,0,0
384.548,-0.32208,0.00268,0,0
384.64801,-0.33208,0.00233,0,0
384.74799,-0.34208,0.00295,0,0
384.84799,-0.35083,0.00395,0,0
384.948,-0.36083,0.00147,0,0
385.048,-0.3725,0.00264,0,0
385.14801,-0.38292,0.00388,0,0
385.24799,-0.3925,0.0014,0,0
385.34799,-0.40333,0.00141,0,0
385.448,-0.41542,0.00261,0,0
385.548,-0.42583,0.00254,0,0
385.64801,-0.43687,0.00099,0,0
385.74799,-0.44917,0.00228,0,0
385.84799,-0.46062,0.00322,0,0
385.948,-0.47062,0.00243,0,0
386.048,-0.48146,0.00311,0,0
386.14801,-0.49292,0.00305,0,0
386.24799,-0.50271,0.00297,0,0
386.34799,-0.51229,0.00325,0,0
386.448,-0.52292,0.00326,0,0
386.548,-0.53396,0.0027,0,0
386.64801,-0.54354,0.00305,0,0
386.74799,-0.55396,0.00207,0,0
386.84799,-0.56583,0.00221,0,0
386.948,-0.57771,0.00238,0,0
387.048,-0.58875,0.00137,0,0
387.14801,-0.60146,0.00179,0,0
387.24799,-0.61521,0.00275,0,0
387.34799,-0.62708,0.00264,0,0
387.448,-0.64104,0.00144,0,0
387.548,-0.65521,0.00351,0,0
387.64801,-0.66646,0.00214,0,0
387.74799,-0.67896,0.00218,0,0
387.84799,-0.69187,0.00321,0,0
387.948,-0.70208,0.00365,0,0
388.048,-0.71312,0.00171,0,0
388.14801,-0.72625,0.00355,0,0
388.24799,-0.7375,0.00288,0,0
388.34799,-0.74792,0.0028,0,0
388.448,-0.76187,0.00214,0,0
388.548,-0.77562,0.00265,0,0
388.64801,-0.7875,0.00175,0,0
388.74799,-0.80333,0.00273,0,0
388.84799,-0.81771,0.00359,0,0
388.948,-0.82979,0.00207,0,0
389.048,-0.84625,0.00247,0,0
389.14801,-0.85937,0.00303,0,0
389.24799,-0.87104,0.00232,0,0
389.34799,-0.88646,0.00268,0,0
389.448,-0.89792,0.00369,0,0
389.548,-0.90771,0.00312,0,0
389.64801,-0.92042,0.00297,0,0
389.74799,-0.93354,0.00361,0,0
389.84799,-0.94312,0.00321,0,0
389.948,-0.95396,0.00188,0,0
390.048,-0.9675,0.00356,0,0
390.14801,-0.97896,0.00322,0,0
390.24799,-0.98979,0.00218,0,0
390.34799,-1.00521,0.00265,0,0
390.448,-1.01917,0.00382,0,0
390.548,-1.03146,0.00268,0,0
390.64801,-1.04667,0.00307,0,0
390.74799,-1.06021,0.0037,0,0
390.84799,-1.07229,0.00316,0,0
390.948,-1.08771,0.00279,0,0
391.048,-1.10062,0.00279,0,0
391.14801,-1.11208,0.00196,0,0
391.24799,-1.12583,0.00255,0,0
391.34799,-1.13812,0.00407,0,0
391.448,-1.14854,0.00305,0,0
391.548,-1.16083,0.00226,0,0
391.64801,-1.17375,0.00348,0,0
391.74799,-1.18458,0.00302,0,0
391.84799,-1.19708,0.00271,0,0
391.948,-1.21125,0.00359,0,0
392.048,-1.22375,0.00238,0,0
392.14801,-1.23687,0.00142,0,0
392.24799,-1.25104,0.00271,0,0
392.34799,-1.2625,0.00136,0,0
392.448,-1.27458,0.00261,0,0
392.548,-1.28771,0.00309,0,0
392.64801,-1.29854,0.00279,0,0
392.74799,-1.30958,0.00236,0,0
392.84799,-1.32187,0.00395,0,0
392.948,-1.33333,0.00167,0,0
393.048,-1.34354,0.00174,0,0
393.14801,-1.35583,0.00269,0,0
393.24799,-1.36812,0.00395,0,0
